row_id,doi,title,kw_screen_time,kw_social_media,kw_smartphone,kw_mobile_phone,kw_video_game,kw_gaming,kw_texting,kw_digital_media,kw_internet_use,kw_problematic_screen,kw_screen_use,kw_television,kw_media_use,match_location,any_keyword_hit,title_hit_count,abstract_hit_count,include_exclude,coder,date_coded,notes
1160,10.1016/j.dcn.2021.101030,Adolescent Brain Cognitive Development (ABCD) study Linked External Data (LED): Protocol and practices for geocoding and assignment of environmental data.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1161,10.1016/j.dcn.2021.101032,Pubertal timing and functional neurodevelopmental alterations independently mediate the effect of family conflict on adolescent psychopathology.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1162,10.1002/oby.23286,Greater radiologic evidence of hypothalamic gliosis predicts adiposity gain in children at risk for obesity.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1163,10.3389/fneur.2021.773927,Concussion Among Children in the United States General Population: Incidence and Risk Factors.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1164,10.1097/PSY.0000000000000982,"History of Depression, Elevated Body Mass Index, and Waist-to-Height Ratio in Preadolescent Children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1165,10.1016/j.dcn.2021.101031,Demographic and mental health assessments in the adolescent brain and cognitive development study: Updates and age-related trajectories.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1166,10.1016/j.ynstr.2021.100411,Contributions of PTSD polygenic risk and environmental stress to suicidality in preadolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1167,10.1093/texcom/tgab062,Shorter Duration and Lower Quality Sleep Have Widespread Detrimental Effects on Developing Functional Brain Networks in Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1168,10.1038/s41380-021-01317-5,Large-scale functional brain networks of maladaptive childhood aggression identified by connectome-based predictive modeling.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1169,10.1016/j.jaac.2021.10.010,"Editorial: Polygenic Risk Scores in Child Psychiatry, Research Promise, and Potential Clinical Pitfalls.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1170,10.1007/s10578-021-01267-7,"Investigating the Link Between Depression, Cognition, and Motivation in Late Childhood.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1171,10.2196/29426,Passive Sensing of Preteens' Smartphone Use: An Adolescent Brain Cognitive Development (ABCD) Cohort Substudy.,0,1,1,0,0,1,0,0,0,0,1,0,0,both,True,1,4,INCLUDE,AI,2026-03-24,
1172,10.1016/j.dcn.2021.101022,"Associations among negative life events, changes in cortico-limbic connectivity, and psychopathology in the ABCD Study.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1173,10.1016/j.dcn.2021.101021,An update on the assessment of culture and environment in the ABCD Study®: Emerging literature and protocol updates over three measurement waves.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1174,10.1371/journal.pone.0258469,"Risk of lead exposure, subcortical brain structure, and cognition in a large cohort of 9- to 10-year-old children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1175,10.1038/s41380-021-01325-5,"Association between parental age, brain structure, and behavioral and cognitive problems in children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1176,10.1073/pnas.2109860118,Adolescent civic engagement: Lessons from Black Lives Matter.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1177,10.3389/fped.2021.734184,A Comprehensive Overview of the Physical Health of the Adolescent Brain Cognitive Development Study Cohort at Baseline.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1178,10.1177/10556656211045530,Heritability Analysis in Twins Indicates a Genetic Basis for Velopharyngeal Morphology.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1179,10.1017/S0954579420000541,Incipient alcohol use in childhood: Early alcohol sipping and its relations with psychopathology and personality.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1180,10.1017/S0954579420000401,Callous-unemotional traits and reduced default mode network connectivity within a community sample of children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1181,10.1038/s41398-021-01622-1,Cortical and subcortical brain structure in generalized anxiety disorder: findings from 28 research sites in the ENIGMA-Anxiety Working Group.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1182,10.1016/j.bpsgos.2021.08.007,Longitudinal Impact of Childhood Adversity on Early Adolescent Mental Health During the COVID-19 Pandemic in the ABCD Study Cohort: Does Race or Ethnicity Moderate Findings?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1183,10.1371/journal.pone.0257535,Recalibrating expectations about effect size: A multi-method survey of effect sizes in the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1184,10.1038/s41398-021-01593-3,Prevalence and correlates of suicidal ideation and suicide attempts in preadolescent children: A US population-based study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1185,10.1016/j.neuroimage.2021.118603,Vertex-wise multivariate genome-wide association study identifies 780 unique genetic loci associated with cortical morphology.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1186,10.1093/cdn/nzab119,"Sleep Disturbances, Obesity, and Cognitive Function in Childhood: A Mediation Analysis.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1187,10.1017/S0033291721003639,General . specific vulnerabilities: polygenic risk scores and higher-order psychopathology dimensions in the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1188,10.1016/j.dcn.2021.101013,Identifying profiles of brain structure and associations with current and future psychopathology in youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1189,10.3389/fnins.2021.710133,Multimodal MR Images-Based Diagnosis of Early Adolescent Attention-Deficit/Hyperactivity Disorder Using Multiple Kernel Learning.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1190,10.1371/journal.pone.0256591,"Screen time and early adolescent mental health, academic, and social outcomes in 9- and 10- year old children: Utilizing the Adolescent Brain Cognitive Development ℠ (ABCD) Study.",1,0,0,0,0,0,0,0,0,0,0,0,1,both,True,1,2,INCLUDE,AI,2026-03-24,
1191,10.1002/jnr.24946,Genetic variation in endocannabinoid signaling is associated with differential network-level functional connectivity in youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1192,10.1016/j.neuroimage.2021.118560,Cortical Thickness in bilingual and monolingual children: Relationships to language use and language skill.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1193,10.1016/j.jaac.2021.08.019,Motivation and Cognitive Abilities as Mediators Between Polygenic Scores and Psychopathology in Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1194,10.1080/10826084.2021.1972316,Children's Knowledge of Cannabis and Other Substances in States with Different Cannabis Use Regulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1195,10.1016/j.jaac.2021.08.017,Smaller Hippocampal Volume Among Black and Latinx Youth Living in High-Stigma Contexts.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1196,10.1016/j.jpeds.2021.08.077,Sociodemographic Correlates of Contemporary Screen Time Use among 9- and 10-Year-Old Children.,1,0,0,0,1,0,1,0,0,0,1,1,1,both,True,1,6,INCLUDE,AI,2026-03-24,
1197,10.1016/j.jadohealth.2021.06.015,Early Adolescent Substance Use Before and During the COVID-19 Pandemic: A Longitudinal Survey in the ABCD Study Cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1198,10.1111/jcpp.13513,The relationship between brain structure and general psychopathology in preadolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1199,10.1016/j.nicl.2021.102810,Neural response to monetary loss among youth with disruptive behavior disorders and callous-unemotional traits in the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1200,10.1016/j.intell.2021.101568,Predicting fluid intelligence in adolescence from structural MRI with deep learning methods,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1201,10.1093/cercor/bhab126,Widespread Positive Direct and Indirect Effects of Regular Physical Activity on the Developing Functional Connectome in Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1202,10.1016/j.jaac.2021.08.011,Association Between Discrimination Stress and Suicidality in Preadolescent Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1203,10.1016/j.dcn.2021.101005,Similar but distinct - Effects of different socioeconomic indicators on resting state functional connectivity: Findings from the Adolescent Brain Cognitive Development (ABCD) Study®.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1204,10.1177/21677026211035114,Issues in Estimating Interpretable Lower Order Factors in Second-Order Hierarchical Models: Commentary on Clark et al. (2021).,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1205,10.1016/j.dcn.2021.100997,Relationships between apparent cortical thickness and working memory across the lifespan - Effects of genetics and socioeconomic status.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1206,10.1001/jamapediatrics.2021.0426,Association of Local Variation in Neighborhood Disadvantage in Metropolitan Areas With Youth Neurocognition and Brain Structure.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1207,10.1001/jamapediatrics.2021.1022,Prevalence of Perceived Racism and Discrimination Among US Children Aged 10 and 11 Years: The Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1208,10.1111/desc.13150,Genetic and environmental influences on executive functions and intelligence in middle childhood.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1209,10.1016/j.drugalcdep.2021.108946,Substance use patterns in 9-10 year olds: Baseline findings from the adolescent brain cognitive development (ABCD) study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1210,10.1111/jcpp.13495,Prenatal caffeine exposure: association with neurodevelopmental outcomes in 9- to 11-year-old children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1211,10.1016/j.dcn.2021.100994,Is executive dysfunction a risk marker or consequence of psychopathology? A test of executive function as a prospective predictor and outcome of general psychopathology in the adolescent brain cognitive development study®.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1212,10.3389/fpsyt.2021.701199,Heterogeneity Within Youth With Childhood-Onset Conduct Disorder in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1213,10.1016/j.bpsc.2021.06.012,Psychotic-like Experiences and Polygenic Liability in the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1214,10.1007/s00234-021-02759-y,Imaging and health metrics in incidental cerebellar tonsillar ectopia: findings from the Adolescent Brain Cognitive Development Study (ABCD).,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1215,10.1093/cercor/bhab054,Distinct Regionalization Patterns of Cortical Morphology are Associated with Cognitive Performance Across Different Domains.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1216,10.1111/jcpp.13484,Psychiatric comorbidity of eating disorders in children between the ages of 9 and 10.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1217,10.1093/cercor/bhab037,Morphometrical Brain Markers of Sex Difference.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1218,10.1016/j.bpsgos.2021.06.011,"Motor abnormalities, depression risk, and clinical course in adolescence.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1219,10.1016/j.bpsc.2021.06.011,Symptom-Based Profiling and Multimodal Neuroimaging of a Large Preteenage Population Identifies Distinct Obsessive-Compulsive Disorder-like Subtypes With Neurocognitive Differences.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1220,10.1001/jamapsychiatry.2021.0350,Association of Multigenerational Family History of Depression With Lifetime Depressive and Other Psychiatric Disorders in Children: Results from the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1221,10.1016/j.addbeh.2021.107034,Child reward neurocircuitry and parental substance use history: Findings from the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1222,10.1111/jcpp.13471,Concurrent and prospective associations between fitbit wearable-derived RDoC arousal and regulatory constructs and adolescent internalizing symptoms.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1223,10.1111/ijpo.12827,Contemporary screen time usage among children 9-10-years-old is associated with higher body mass index percentile at 1-year follow-up: A prospective cohort study.,1,0,0,0,1,0,1,0,0,0,0,0,0,both,True,1,3,INCLUDE,AI,2026-03-24,
1224,10.1038/s41592-021-01185-5,QSIPrep: an integrative platform for preprocessing and reconstructing diffusion MRI data.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1225,10.1038/s41467-021-23994-0,Brain structure is linked to the association between family environment and behavioral problems in children in the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1226,10.1016/j.neuroimage.2021.118262,Meaningful associations in the adolescent brain cognitive development study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1227,10.1126/science.abf3736,Common genetic variation influencing human white matter microstructure.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1228,10.1038/s41593-021-00867-9,Baseline brain function in the preadolescents of the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1229,10.1111/gbb.12756,Polygenic risk scores for alcohol involvement relate to brain structure in substance-naïve children: Results from the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1230,10.1001/jamanetworkopen.2021.11342,"Evaluation of Attention-Deficit/Hyperactivity Disorder Medications, Externalizing Symptoms, and Suicidality in Children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1231,10.3390/urbansci5020046,"Parents' Perceived Neighborhood Safety and Children's Cognitive Performance: Complexities by Race, Ethnicity, and Cognitive Domain.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1232,10.1177/09567976211003564,Responsible Use of Open-Access Developmental Data: The Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1233,10.1177/21677026211016415,"Differentiating kinds of systemic stressors with relation to psychotic-like experiences in late childhood and early adolescence: the stimulation, discrepancy, and deprivation model of psychosis.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1234,10.1371/journal.pone.0252114,Prediction of suicidal ideation and attempt in 9 and 10 year-old children using transdiagnostic risk features.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1235,10.1016/j.psychres.2021.114026,Sex Differences in Psychopathology in a Large Cohort of Nine and Ten-Year-Olds.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1236,10.3390/children8060437,Feasibility of Race by Sex Intersectionality Research on Suicidality in the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1237,10.1111/jcpp.13441,Commentary: Reply to 'Transgender and mental health' by Philip Graham.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1238,10.3390/children8050412,"Parental Educational Attainment, the Superior Temporal Cortical Surface Area, and Reading Ability among American Children: A Test of Marginalization-Related Diminished Returns.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1239,10.3390/children8050411,"Association between Hippocampal Volume and Working Memory in 10,000+ 9-10-Year-Old Children: Sex Differences.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1240,DOI: 10.3390/ijerph18105399,"Race, Family Conflict and Suicidal Thoughts and Behaviors among 9-10-Year-Old American Children",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1241,10.1038/s41380-021-01130-0,Associations of family income with cognition and brain structure in USA children: prevention implications.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1242,10.3389/fgene.2021.654717,Polygenic Risk for Insomnia in Adolescents of Diverse Ancestry.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1243,10.1186/s13229-021-00439-5,Single-participant structural similarity matrices lead to greater accuracy in classification of participants than function in autism in MRI.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1244,10.3389/fnhum.2021.663454,Editorial: Understanding the Link Between the Developing Brain and Behavior in Adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1245,10.1016/j.bpsc.2021.04.017,Amygdalar Activation as a Neurobiological Marker of Differential Sensitivity in the Effects of Family Rearing Experiences on Socioemotional Adjustment in Youths.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1246,10.3389/fendo.2021.608575,A Researcher's Guide to the Measurement and Modeling of Puberty in the ABCD Study at Baseline.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1247,10.1001/jamaneurol.2021.0306,Rates of Incidental Findings in Brain Magnetic Resonance Imaging in Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1248,10.1371/journal.pone.0250235,Association of adverse prenatal exposure burden with child psychopathology in the Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1249,10.1111/cdev.13578,"Extracurricular Activities, Screen Media Activity, and Sleep May Be Modifiable Factors Related to Children's Cognitive Functioning: Evidence From the ABCD Study.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1250,10.3389/fpubh.2021.657422,Breastfeeding Duration Is Associated With Domain-Specific Improvements in Cognitive Performance in 9-10-Year-Old Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1251,10.1038/s41398-021-01357-z,The association between latent trauma and brain structure in children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1252,10.1016/j.cortex.2021.02.032,"Ecological stress, amygdala reactivity, and internalizing symptoms in preadolescence: Is parenting a buffer?",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1253,10.1017/S0954579421000237,Conduct disorder symptomatology is associated with an altered functional connectome in a large national youth sample.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1254,10.1038/s41467-021-22534-0,"Associations between frontal lobe structure, parent-reported obstructive sleep disordered breathing and childhood behavior in the ABCD dataset.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1255,10.1038/s41398-021-01320-y,Correction to: Multimethod investigation of the neurobiological basis of ADHD symptomatology in children aged 9-10: baseline data from the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1256,10.1002/eat.23516,Gastric symptoms and low perceived maternal warmth are associated with eating disorder symptoms in young adolescent girls.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1257,10.1038/s41588-021-00827-w,Shared heritability of human face and brain shape.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1258,10.1007/s10508-021-01986-x,"""I Don't Understand"": Who Is Missed When We Ask Early Adolescents, ""Are You Transgender""?",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1259,10.1001/jamapediatrics.2020.5152,Obesity and Eating Disorder Disparities Among Sexual and Gender Minority Youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1260,10.1176/appi.ajp.2020.21010022,The Elusive Phenotype of Preadolescent Suicidal Thoughts and Behaviors: Can Neuroimaging Deliver on Its Promise?,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1261,10.3390/adolescents1020007,"Race, Socioeconomic Status, and Cerebellum Cortex Fractional Anisotropy in Pre-Adolescents.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1262,10.1089/neu.2021.0019,Children with ADHD Have a Greater Lifetime History of Concussion: Results from the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1263,10.1016/j.dcn.2021.100948,Multimodal brain predictors of current weight and weight gain in children enrolled in the ABCD study ®.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1264,10.34172/IJER.2021.04,Association Between Parental Educational Attainment and Children's Negative Urgency: Sex Differences.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1265,10.1038/s41398-021-01308-8,Polygenic risk scores for major psychiatric and neurodevelopmental disorders contribute to sleep disturbance in childhood: Adolescent Brain Cognitive Development (ABCD) Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1266,10.1016/j.bpsc.2021.03.008,"Associations Between Neighborhood Disadvantage, Resting-State Functional Connectivity, and Behavior in the Adolescent Brain Cognitive Development Study: The Moderating Role of Positive Family and School Environments.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1267,10.3390/brainsci11030401,Parental Education and Left Lateral Orbitofrontal Cortical Activity during N-Back Task: An fMRI Study of American Adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1268,10.1016/S2215-0366(20)30569-1,Gene-environment correlations and causal effects of childhood maltreatment on physical and mental health: a genetically informed approach.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1269,10.1016/j.neuroimage.2021.117934,Deep learning based segmentation of brain tissue from diffusion MRI.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1270,10.1016/j.jad.2021.03.031,Contributions from resting state functional connectivity and familial risk to early adolescent-onset MDD: Results from the Adolescent Brain Cognitive Development study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1271,10.1016/j.bpsc.2021.02.013,Identification and Validation of Distinct Latent Neurodevelopmental Profiles in the Adolescent Brain and Cognitive Development Study.,1,0,0,0,0,0,0,0,0,0,0,0,0,abstract,True,0,1,INCLUDE,AI,2026-03-24,
1272,10.7554/eLife.60185,Design issues and solutions for stop-signal data from the Adolescent Brain Cognitive Development (ABCD) study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1273,10.3390/neurolint13010009,Resting-State Functional Connectivity between Putamen and Salience Network and Childhood Body Mass Index.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1274,10.1002/eat.23489,Contemporary screen time modalities among children 9-10 years old and binge-eating disorder at one-year follow-up: A prospective cohort study.,1,0,0,0,0,0,1,0,0,0,0,1,0,both,True,1,3,INCLUDE,AI,2026-03-24,
1275,10.1007/s00787-021-01738-1,Reported autism diagnosis is associated with psychotic-like symptoms in the Adolescent Brain Cognitive Development cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1276,10.1111/jcpp.13394,Does maternal psychopathology bias reports of offspring symptoms? A study using moderated non-linear factor analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1277,10.1001/jamaoto.2020.5712,Association Between Habitual Snoring and Cognitive Performance Among a Large Sample of Preadolescent Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1278,10.1016/j.psychres.2021.113825,Preliminary analysis of low-level alcohol use and suicidality with children in the adolescent brain and cognitive development (ABCD) baseline cohort.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
1279,10.3389/fendo.2020.549928,Correspondence Between Perceived Pubertal Development and Hormone Levels in 9-10 Year-Olds From the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
