row_id,title,authors,journal,year,doi,url,url_type,coder,date_coded,notes
1104,Parental psychological problems were associated with higher screen time and the use of mature-rated media in children.,Pulkki-Råback L; Barnes JD; Elovainio M; Hakulinen C; Sourander A; Tremblay MS; Guerrero MD,"Acta paediatrica (Oslo, Norway : 1992)",2022,10.1111/apa.16253,https://doi.org/10.1111/apa.16253,DOI,AI,2026-03-24,
1105,Spatio-temporal directed acyclic graph learning with attention mechanisms on brain functional time series and connectivity.,Huang SG; Xia J; Xu L; Qiu A,Medical image analysis,2022,10.1016/j.media.2022.102370,https://doi.org/10.1016/j.media.2022.102370,DOI,AI,2026-03-24,
1106,Age-related changes and longitudinal stability of individual differences in ABCD Neurocognition measures.,Anokhin AP; Luciana M; Banich M; Barch D; Bjork JM; Gonzalez MR; Gonzalez R; Haist F; Jacobus J; Lisdahl K; McGlade E; McCandliss B; Nagel B; Nixon SJ; Tapert S; Kennedy JT; Thompson W,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101078,https://doi.org/10.1016/j.dcn.2022.101078,DOI,AI,2026-03-24,
1107,The Pandemic's Toll on Young Adolescents: Prevention and Intervention Targets to Preserve Their Mental Health.,Kiss O; Alzueta E; Yuksel D; Pohl KM; de Zambotti M; Műller-Oehring EM; Prouty D; Durley I; Pelham WE; McCabe CJ; Gonzalez MR; Brown SA; Wade NE; Marshall AT; Sowell ER; Breslin FJ; Lisdahl KM; Dick AS; Sheth CS; McCandliss BD; Guillaume M; Van Rinsveld AM; Dowling GJ; Tapert SF; Baker FC,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2022,10.1016/j.jadohealth.2021.11.023,https://doi.org/10.1016/j.jadohealth.2021.11.023,DOI,AI,2026-03-24,
1108,"Socioeconomic status, BMI, and brain development in children.",Dennis E; Manza P; Volkow ND,Translational psychiatry,2022,10.1038/s41398-022-01779-3,https://doi.org/10.1038/s41398-022-01779-3,DOI,AI,2026-03-24,
1109,Birth Weight and Childhood Psychopathology in the ABCD Cohort: Association is Strongest for Attention Problems and is Moderated by Sex.,Dooley N; Clarke M; Cotter D; Cannon M,Research on child and adolescent psychopathology,2022,10.1007/s10802-021-00859-0,https://doi.org/10.1007/s10802-021-00859-0,DOI,AI,2026-03-24,
1110,Neural signatures of data-driven psychopathology dimensions at the transition to adolescence.,Modabbernia A; Michelini G; Reichenberg A; Kotov R; Barch D; Frangou S,European psychiatry : the journal of the Association of European Psychiatrists,2022,10.1192/j.eurpsy.2021.2262,https://doi.org/10.1192/j.eurpsy.2021.2262,DOI,AI,2026-03-24,
1111,Differentiating distinct and converging neural correlates of types of systemic environmental exposures.,Vargas TG; Damme KSF; Mittal VA,Human brain mapping,2022,10.1002/hbm.25783,https://doi.org/10.1002/hbm.25783,DOI,AI,2026-03-24,
1112,The Prevalence of Preadolescent Eating Disorders in the United States.,Murray SB; Ganson KT; Chu J; Jann K; Nagata JM,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2022,10.1016/j.jadohealth.2021.11.031,https://doi.org/10.1016/j.jadohealth.2021.11.031,DOI,AI,2026-03-24,
1113,Stability of polygenic scores across discovery genome-wide association studies.,Schultz LM; Merikangas AK; Ruparel K; Jacquemont S; Glahn DC; Gur RE; Barzilay R; Almasy L,HGG advances,2022,10.1016/j.xhgg.2022.100091,https://doi.org/10.1016/j.xhgg.2022.100091,DOI,AI,2026-03-24,
1114,Parental Knowledge/Monitoring and Depressive Symptoms During Adolescence: Protective Factor or Spurious Association?,Pelham WE; Tapert SF; Gonzalez MR; Guillaume M; Dick AS; Sheth CS; Baker FC; Baskin-Sommers A; Marshall AT; Lisdahl KM; Breslin FJ; Van Rinsveld A; Brown SA,Research on child and adolescent psychopathology,2022,10.1007/s10802-021-00896-9,https://doi.org/10.1007/s10802-021-00896-9,DOI,AI,2026-03-24,
1115,Profiles of family pet ownership during the COVID-19 pandemic.,Halbreich ED; Mueller MK,"Current psychology (New Brunswick, N.J.)",2022,10.1007/s12144-021-02574-x,https://doi.org/10.1007/s12144-021-02574-x,DOI,AI,2026-03-24,
1116,Psychiatric comorbidity associated with weight status in 9 to 10 year old children.,Smith KE; Mason TB,Pediatric obesity,2022,10.1111/ijpo.12883,https://doi.org/10.1111/ijpo.12883,DOI,AI,2026-03-24,
1117,Functional connectome mediates the association between sleep disturbance and mental health in preadolescence: A longitudinal mediation study.,Yang FN; Liu TT; Wang Z,Human brain mapping,2022,10.1002/hbm.25772,https://doi.org/10.1002/hbm.25772,DOI,AI,2026-03-24,
1118,Decoupling Sleep and Brain Size in Childhood: An Investigation of Genetic Covariation in the Adolescent Brain Cognitive Development Study.,Hernandez LM; Kim M; Hernandez C; Thompson W; Fan CC; Galván A; Dapretto M; Bookheimer SY; Fuligni A; Gandal MJ,Biological psychiatry global open science,2022,10.1016/j.bpsgos.2021.12.011,https://doi.org/10.1016/j.bpsgos.2021.12.011,DOI,AI,2026-03-24,
1119,"Corrigendum to ""Microstructural development from 9 to 14 years: Evidence from the ABCD Study"" [Dev. Cognit. Neurosci. 53 (2022) 101044].",Palmer CE; Pecheva D; Iversen JR; Hagler DJ; Sugrue L; Nedelec P; Fan CC; Thompson WK; Jernigan TL; Dale AM,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101063,https://doi.org/10.1016/j.dcn.2022.101063,DOI,AI,2026-03-24,
1120,"General Psychopathology, Cognition, and the Cerebral Cortex in 10-Year-Old Children: Insights From the Adolescent Brain Cognitive Development Study.",Patel Y; Parker N; Salum GA; Pausova Z; Paus T,Frontiers in human neuroscience,2022,10.3389/fnhum.2021.781554,https://doi.org/10.3389/fnhum.2021.781554,DOI,AI,2026-03-24,
1121,Associations between cognition and polygenic liability to substance involvement in middle childhood: Results from the ABCD study.,Paul SE; Hatoum AS; Barch DM; Thompson WK; Agrawal A; Bogdan R; Johnson EC,Drug and alcohol dependence,2022,10.1016/j.drugalcdep.2022.109277,https://doi.org/10.1016/j.drugalcdep.2022.109277,DOI,AI,2026-03-24,
1122,"Brain morphometry points to emerging patterns of psychosis, depression, and anxiety vulnerability over a 2-year period in childhood.",Vargas TG; Mittal VA,Psychological medicine,2022,10.1017/S0033291721005304,https://doi.org/10.1017/S0033291721005304,DOI,AI,2026-03-24,
1123,Measurement of gender and sexuality in the Adolescent Brain Cognitive Development (ABCD) study.,Potter AS; Dube SL; Barrios LC; Bookheimer S; Espinoza A; Feldstein Ewing SW; Freedman EG; Hoffman EA; Ivanova M; Jefferys H; McGlade EC; Tapert SF; Johns MM,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101057,https://doi.org/10.1016/j.dcn.2022.101057,DOI,AI,2026-03-24,
1124,Adolescent Verbal Memory as a Psychosis Endophenotype: A Genome-Wide Association Study in an Ancestrally Diverse Sample.,Wang B; Giannakopoulou O; Austin-Zimmerman I; Irizar H; Harju-Seppänen J; Zartaloudi E; Bhat A; McQuillin A; Kuchenbäcker K; Bramon E,Genes,2022,10.3390/genes13010106,https://doi.org/10.3390/genes13010106,DOI,AI,2026-03-24,
1125,Screen Time Use Among US Adolescents During the COVID-19 Pandemic: Findings From the Adolescent Brain Cognitive Development (ABCD) Study.,Nagata JM; Cortez CA; Cattle CJ; Ganson KT; Iyer P; Bibbins-Domingo K; Baker FC,JAMA pediatrics,2022,10.1001/jamapediatrics.2021.4334,https://doi.org/10.1001/jamapediatrics.2021.4334,DOI,AI,2026-03-24,
1126,Reducing the Effects of Motion Artifacts in fMRI: A Structured Matrix Completion Approach.,Balachandrasekaran A; Cohen AL; Afacan O; Warfield SK; Gholipour A,IEEE transactions on medical imaging,2021,10.1109/TMI.2021.3107829,https://doi.org/10.1109/TMI.2021.3107829,DOI,AI,2026-03-24,
1127,Moderate-to-vigorous intensity physical activity among adolescents in the USA during the COVID-19 pandemic.,Nagata JM; Cortez CA; Dooley EE; Iyer P; Ganson KT; Pettee Gabriel K,Preventive medicine reports,2021,10.1016/j.pmedr.2021.101685,https://doi.org/10.1016/j.pmedr.2021.101685,DOI,AI,2026-03-24,
1128,Genetic Association of Attention-Deficit/Hyperactivity Disorder and Major Depression With Suicidal Ideation and Attempts in Children: The Adolescent Brain Cognitive Development Study.,Lee PH; Doyle AE; Li X; Silberstein M; Jung JY; Gollub RL; Nierenberg AA; Liu RT; Kessler RC; Perlis RH; Fava M,Biological psychiatry,2021,10.1016/j.biopsych.2021.11.026,https://doi.org/10.1016/j.biopsych.2021.11.026,DOI,AI,2026-03-24,
1129,The Emotional Word-Emotional Face Stroop task in the ABCD study: Psychometric validation and associations with measures of cognition and psychopathology.,Smolker HR; Wang K; Luciana M; Bjork JM; Gonzalez R; Barch DM; McGlade EC; Kaiser RH; Friedman NP; Hewitt JK; Banich MT,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101054,https://doi.org/10.1016/j.dcn.2021.101054,DOI,AI,2026-03-24,
1130,Functional brain network community structure in childhood: Unfinished territories and fuzzy boundaries.,Tooley UA; Bassett DS; Mackey AP,NeuroImage,2021,10.1016/j.neuroimage.2021.118843,https://doi.org/10.1016/j.neuroimage.2021.118843,DOI,AI,2026-03-24,
1131,Impact of COVID-19 on Youth With ADHD: Predictors and Moderators of Response to Pandemic Restrictions on Daily Life.,Rosenthal E; Franklin-Gillette S; Jung HJ; Nelson A; Evans SW; Power TJ; Yerys BE; Dever BV; Reckner E; DuPaul GJ,Journal of attention disorders,2021,10.1177/10870547211063641,https://doi.org/10.1177/10870547211063641,DOI,AI,2026-03-24,
1132,How Robust Is the p Factor? Using Multitrait-Multimethod Modeling to Inform the Meaning of General Factors of Youth Psychopathology.,Watts AL; Makol BA; Palumbo IM; De Los Reyes A; Olino TM; Latzman RD; DeYoung CG; Wood PK; Sher KJ,Clinical psychological science : a journal of the Association for Psychological Science,2021,10.1177/21677026211055170,https://doi.org/10.1177/21677026211055170,DOI,AI,2026-03-24,
1133,Parent-Adolescent Discrepancies in Adolescent Recreational Screen Time Reporting During the Coronavirus Disease 2019 Pandemic.,Nagata JM; Cortez CA; Iyer P; Ganson KT; Chu J; Conroy AA,Academic pediatrics,2021,10.1016/j.acap.2021.12.008,https://doi.org/10.1016/j.acap.2021.12.008,DOI,AI,2026-03-24,
1134,One-year predictions of delayed reward discounting in the adolescent brain cognitive development study.,Owens MM; Hahn S; Allgaier N; MacKillop J; Albaugh M; Yuan D; Juliano A; Potter A; Garavan H,Experimental and clinical psychopharmacology,2021,10.1037/pha0000532,https://doi.org/10.1037/pha0000532,DOI,AI,2026-03-24,
1135,"Prevalence, predictors, and treatment of eating disorders in children: a national study.",Sanzari CM; Levin RY; Liu RT,Psychological medicine,2021,10.1017/S0033291721004992,https://doi.org/10.1017/S0033291721004992,DOI,AI,2026-03-24,
1136,"Associations of circulating C-reactive proteins, APOE ε4, and brain markers for Alzheimer's disease in healthy samples across the lifespan.",Wang Y; Grydeland H; Roe JM; Pan M; Magnussen F; Amlien IK; Watne LO; Idland AV; Bertram L; Gundersen TE; Pascual-Leone A; Cabello-Toscano M; Tormos JM; Bartres-Faz D; Drevon CA; Fjell AM; Walhovd KW,"Brain, behavior, and immunity",2021,10.1016/j.bbi.2021.12.008,https://doi.org/10.1016/j.bbi.2021.12.008,DOI,AI,2026-03-24,
1137,Transforming the Future of Adolescent Health: Opportunities From the Adolescent Brain Cognitive Development Study.,Hoffman EA; LeBlanc K; Weiss SRB; Dowling GJ,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2021,10.1016/j.jadohealth.2021.11.008,https://doi.org/10.1016/j.jadohealth.2021.11.008,DOI,AI,2026-03-24,
1138,Brain network coupling associated with cognitive performance varies as a function of a child's environment in the ABCD study.,Ellwood-Lowe ME; Whitfield-Gabrieli S; Bunge SA,Nature communications,2021,10.1038/s41467-021-27336-y,https://doi.org/10.1038/s41467-021-27336-y,DOI,AI,2026-03-24,
1139,"Measurement matters: An individual differences examination of family socioeconomic factors, latent dimensions of children's experiences, and resting state functional brain connectivity in the ABCD sample.",DeJoseph ML; Herzberg MP; Sifre RD; Berry D; Thomas KM,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101043,https://doi.org/10.1016/j.dcn.2021.101043,DOI,AI,2026-03-24,
1140,Predicting multilingual effects on executive function and individual connectomes in children: An ABCD study.,Kwon YH; Yoo K; Nguyen H; Jeong Y; Chun MM,Proceedings of the National Academy of Sciences of the United States of America,2021,10.1073/pnas.2110811118,https://doi.org/10.1073/pnas.2110811118,DOI,AI,2026-03-24,
1141,Internalizing-externalizing comorbidity and regional brain volumes in the ABCD study.,Schettini E; Wilson S; Beauchaine TP,Development and psychopathology,2021,10.1017/s0954579421000560,https://doi.org/10.1017/s0954579421000560,DOI,AI,2026-03-24,
1142,Reward Processing in Children With Psychotic-Like Experiences.,Harju-Seppänen J; Irizar H; Bramon E; Blakemore SJ; Mason L; Bell V,Schizophrenia bulletin open,2021,10.1093/schizbullopen/sgab054,https://doi.org/10.1093/schizbullopen/sgab054,DOI,AI,2026-03-24,
1143,"Associations Between Traumatic Stress, Brain Volumes and Post-traumatic Stress Disorder Symptoms in Children: Data from the ABCD Study.",Bustamante D; Amstadter AB; Pritikin JN; Brick TR; Neale MC,Behavior genetics,2021,10.1007/s10519-021-10092-6,https://doi.org/10.1007/s10519-021-10092-6,DOI,AI,2026-03-24,
1144,Microstructural development from 9 to 14 years: Evidence from the ABCD Study.,Palmer CE; Pecheva D; Iversen JR; Hagler DJ; Sugrue L; Nedelec P; Fan CC; Thompson WK; Jernigan TL; Dale AM,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101044,https://doi.org/10.1016/j.dcn.2021.101044,DOI,AI,2026-03-24,
1145,Psychotic-Like Experiences Associated with Sleep Disturbance and Brain Volumes in Youth: Findings from the Adolescent Brain Cognitive Development Study.,Lunsford-Avery JR; Damme KSF; Vargas T; Sweitzer MM; Mittal VA,JCPP advances,2021,10.1002/jcv2.12055,https://doi.org/10.1002/jcv2.12055,DOI,AI,2026-03-24,
1146,Association of Outdoor Ambient Fine Particulate Matter With Intracellular White Matter Microstructural Properties Among Children.,Burnor E; Cserbik D; Cotter DL; Palmer CE; Ahmadi H; Eckel SP; Berhane K; McConnell R; Chen JC; Schwartz J; Jackson R; Herting MM,JAMA network open,2021,10.1001/jamanetworkopen.2021.38300,https://doi.org/10.1001/jamanetworkopen.2021.38300,DOI,AI,2026-03-24,
1147,Parental Education and Children's Sleep Disturbance: Minorities' Diminished Returns.,Assari S,International journal of epidemiologic research,2021,10.34172/ijer.2021.06,https://doi.org/10.34172/ijer.2021.06,DOI,AI,2026-03-24,
1148,Testing whether implicit emotion regulation mediates the association between discrimination and symptoms of psychopathology in late childhood: An RDoC perspective.,Vargas TG; Mittal VA,Development and psychopathology,2021,10.1017/S0954579421000638,https://doi.org/10.1017/S0954579421000638,DOI,AI,2026-03-24,
1149,"Comparison of European, African, Asian, and Other/Mixed Race American Children for the Association Between Household Income and Perceived Discrimination.",Assari S; Ayoubian A; Caldwell CH,International journal of travel medicine and global health,2021,10.34172/ijtmgh.2021.06,https://doi.org/10.34172/ijtmgh.2021.06,DOI,AI,2026-03-24,
1150,Multimodal Ensemble Deep Learning to Predict Disruptive Behavior Disorders in Children.,Menon SS; Krishnamurthy K,Frontiers in neuroinformatics,2021,10.3389/fninf.2021.742807,https://doi.org/10.3389/fninf.2021.742807,DOI,AI,2026-03-24,
1151,Graph auto-encoding brain networks with applications to analyzing large-scale brain imaging datasets.,Liu M; Zhang Z; Dunson DB,NeuroImage,2021,10.1016/j.neuroimage.2021.118750,https://doi.org/10.1016/j.neuroimage.2021.118750,DOI,AI,2026-03-24,
1152,Brain structural associations with depression in a large early adolescent sample (the ABCD study®).,Shen X; MacSweeney N; Chan SWY; Barbu MC; Adams MJ; Lawrie SM; Romaniuk L; McIntosh AM; Whalley HC,EClinicalMedicine,2021,10.1016/j.eclinm.2021.101204,https://doi.org/10.1016/j.eclinm.2021.101204,DOI,AI,2026-03-24,
1153,"Minding the Gap: Adolescent and Parent/Caregiver Reporter Discrepancies on Symptom Presence, Impact of Covariates, and Clinical Implications.",Ford SH; McCoy TP,Journal of pediatric health care : official publication of National Association of Pediatric Nurse Associates & Practitioners,2021,10.1016/j.pedhc.2021.09.010,https://doi.org/10.1016/j.pedhc.2021.09.010,DOI,AI,2026-03-24,
1154,Brain signatures in children who contemplate suicide: learning from the large-scale ABCD study.,Wiglesworth A; Falke CA; Fiecas M; Luciana M; Cullen KR; Klimes-Dougan B,Psychological medicine,2021,10.1017/S0033291721004074,https://doi.org/10.1017/S0033291721004074,DOI,AI,2026-03-24,
1155,Persistent and distressing psychotic-like experiences using adolescent brain cognitive development℠ study data.,Karcher NR; Loewy RL; Savill M; Avenevoli S; Huber RS; Makowski C; Sher KJ; Barch DM,Molecular psychiatry,2021,10.1038/s41380-021-01373-x,https://doi.org/10.1038/s41380-021-01373-x,DOI,AI,2026-03-24,
1156,Neural vulnerability and hurricane-related media are associated with post-traumatic stress in youth.,Dick AS; Silva K; Gonzalez R; Sutherland MT; Laird AR; Thompson WK; Tapert SF; Squeglia LM; Gray KM; Nixon SJ; Cottler LB; La Greca AM; Gurwitch RH; Comer JS,Nature human behaviour,2021,10.1038/s41562-021-01216-3,https://doi.org/10.1038/s41562-021-01216-3,DOI,AI,2026-03-24,
1157,"Mapping Complex Brain Torque Components and Their Genetic Architecture and Phenomic Associations in 24,112 Individuals.",Zhao L; Matloff W; Shi Y; Cabeen RP; Toga AW,Biological psychiatry,2021,10.1016/j.biopsych.2021.11.002,https://doi.org/10.1016/j.biopsych.2021.11.002,DOI,AI,2026-03-24,
1158,Widespread attenuating changes in brain connectivity associated with the general factor of psychopathology in 9- and 10-year olds.,Sripada C; Angstadt M; Taxali A; Kessler D; Greathouse T; Rutherford S; Clark DA; Hyde LW; Weigard A; Brislin SJ; Hicks B; Heitzeg M,Translational psychiatry,2021,10.1038/s41398-021-01708-w,https://doi.org/10.1038/s41398-021-01708-w,DOI,AI,2026-03-24,
1159,Brain-wide functional connectivity patterns support general cognitive ability and mediate effects of socioeconomic status in youth.,Sripada C; Angstadt M; Taxali A; Clark DA; Greathouse T; Rutherford S; Dickens JR; Shedden K; Gard AM; Hyde LW; Weigard A; Heitzeg M,Translational psychiatry,2021,10.1038/s41398-021-01704-0,https://doi.org/10.1038/s41398-021-01704-0,DOI,AI,2026-03-24,
1160,Adolescent Brain Cognitive Development (ABCD) study Linked External Data (LED): Protocol and practices for geocoding and assignment of environmental data.,Fan CC; Marshall A; Smolker H; Gonzalez MR; Tapert SF; Barch DM; Sowell E; Dowling GJ; Cardenas-Iniguez C; Ross J; Thompson WK; Herting MM,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101030,https://doi.org/10.1016/j.dcn.2021.101030,DOI,AI,2026-03-24,
1161,Pubertal timing and functional neurodevelopmental alterations independently mediate the effect of family conflict on adolescent psychopathology.,Petrican R; Miles S; Rudd L; Wasiewska W; Graham KS; Lawrence AD,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101032,https://doi.org/10.1016/j.dcn.2021.101032,DOI,AI,2026-03-24,
1162,Greater radiologic evidence of hypothalamic gliosis predicts adiposity gain in children at risk for obesity.,Sewaybricker LE; Kee S; Melhorn SJ; Schur EA,"Obesity (Silver Spring, Md.)",2021,10.1002/oby.23286,https://doi.org/10.1002/oby.23286,DOI,AI,2026-03-24,
1163,Concussion Among Children in the United States General Population: Incidence and Risk Factors.,Cook NE; Iverson GL,Frontiers in neurology,2021,10.3389/fneur.2021.773927,https://doi.org/10.3389/fneur.2021.773927,DOI,AI,2026-03-24,
1164,"History of Depression, Elevated Body Mass Index, and Waist-to-Height Ratio in Preadolescent Children.",Lewis-de Los Angeles WW; Liu RT,Psychosomatic medicine,2021,10.1097/PSY.0000000000000982,https://doi.org/10.1097/PSY.0000000000000982,DOI,AI,2026-03-24,
1165,Demographic and mental health assessments in the adolescent brain and cognitive development study: Updates and age-related trajectories.,Barch DM; Albaugh MD; Baskin-Sommers A; Bryant BE; Clark DB; Dick AS; Feczko E; Foxe JJ; Gee DG; Giedd J; Glantz MD; Hudziak JJ; Karcher NR; LeBlanc K; Maddox M; McGlade EC; Mulford C; Nagel BJ; Neigh G; Palmer CE; Potter AS; Sher KJ; Tapert SF; Thompson WK; Xie L,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101031,https://doi.org/10.1016/j.dcn.2021.101031,DOI,AI,2026-03-24,
1166,Contributions of PTSD polygenic risk and environmental stress to suicidality in preadolescents.,Daskalakis NP; Schultz LM; Visoki E; Moore TM; Argabright ST; Harnett NG; DiDomenico GE; Warrier V; Almasy L; Barzilay R,Neurobiology of stress,2021,10.1016/j.ynstr.2021.100411,https://doi.org/10.1016/j.ynstr.2021.100411,DOI,AI,2026-03-24,
1167,Shorter Duration and Lower Quality Sleep Have Widespread Detrimental Effects on Developing Functional Brain Networks in Early Adolescence.,Brooks SJ; Katz ES; Stamoulis C,Cerebral cortex communications,2021,10.1093/texcom/tgab062,https://doi.org/10.1093/texcom/tgab062,DOI,AI,2026-03-24,
1168,Large-scale functional brain networks of maladaptive childhood aggression identified by connectome-based predictive modeling.,Ibrahim K; Noble S; He G; Lacadie C; Crowley MJ; McCarthy G; Scheinost D; Sukhodolsky DG,Molecular psychiatry,2021,10.1038/s41380-021-01317-5,https://doi.org/10.1038/s41380-021-01317-5,DOI,AI,2026-03-24,
1169,"Editorial: Polygenic Risk Scores in Child Psychiatry, Research Promise, and Potential Clinical Pitfalls.",Shaw P,Journal of the American Academy of Child and Adolescent Psychiatry,2021,10.1016/j.jaac.2021.10.010,https://doi.org/10.1016/j.jaac.2021.10.010,DOI,AI,2026-03-24,
1170,"Investigating the Link Between Depression, Cognition, and Motivation in Late Childhood.",Steinberger DC; Barch DM,Child psychiatry and human development,2021,10.1007/s10578-021-01267-7,https://doi.org/10.1007/s10578-021-01267-7,DOI,AI,2026-03-24,
1171,Passive Sensing of Preteens' Smartphone Use: An Adolescent Brain Cognitive Development (ABCD) Cohort Substudy.,Wade NE; Ortigara JM; Sullivan RM; Tomko RL; Breslin FJ; Baker FC; Fuemmeler BF; Delrahim Howlett K; Lisdahl KM; Marshall AT; Mason MJ; Neale MC; Squeglia LM; Wolff-Hughes DL; Tapert SF; Bagot KS,JMIR mental health,2021,10.2196/29426,https://doi.org/10.2196/29426,DOI,AI,2026-03-24,
1172,"Associations among negative life events, changes in cortico-limbic connectivity, and psychopathology in the ABCD Study.",Brieant AE; Sisk LM; Gee DG,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101022,https://doi.org/10.1016/j.dcn.2021.101022,DOI,AI,2026-03-24,
1173,An update on the assessment of culture and environment in the ABCD Study®: Emerging literature and protocol updates over three measurement waves.,Gonzalez R; Thompson EL; Sanchez M; Morris A; Gonzalez MR; Feldstein Ewing SW; Mason MJ; Arroyo J; Howlett K; Tapert SF; Zucker RA,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101021,https://doi.org/10.1016/j.dcn.2021.101021,DOI,AI,2026-03-24,
1174,"Risk of lead exposure, subcortical brain structure, and cognition in a large cohort of 9- to 10-year-old children.",Marshall AT; McConnell R; Lanphear BP; Thompson WK; Herting MM; Sowell ER,PloS one,2021,10.1371/journal.pone.0258469,https://doi.org/10.1371/journal.pone.0258469,DOI,AI,2026-03-24,
1175,"Association between parental age, brain structure, and behavioral and cognitive problems in children.",Du J; Rolls ET; Gong W; Cao M; Vatansever D; Zhang J; Kang J; Cheng W; Feng J,Molecular psychiatry,2021,10.1038/s41380-021-01325-5,https://doi.org/10.1038/s41380-021-01325-5,DOI,AI,2026-03-24,
1176,Adolescent civic engagement: Lessons from Black Lives Matter.,Baskin-Sommers A; Simmons C; Conley M; Chang SA; Estrada S; Collins M; Pelham W; Beckford E; Mitchell-Adams H; Berrian N; Tapert SF; Gee DG; Casey BJ,Proceedings of the National Academy of Sciences of the United States of America,2021,10.1073/pnas.2109860118,https://doi.org/10.1073/pnas.2109860118,DOI,AI,2026-03-24,
1177,A Comprehensive Overview of the Physical Health of the Adolescent Brain Cognitive Development Study Cohort at Baseline.,Palmer CE; Sheth C; Marshall AT; Adise S; Baker FC; Chang L; Clark DB; Coronado C; Dagher RK; Diaz V; Dowling GJ; Gonzalez MR; Haist F; Herting MM; Huber RS; Jernigan TL; LeBlanc K; Lee K; Lisdahl KM; Neigh G; Patterson MW; Renshaw P; Rhee KE; Tapert S; Thompson WK; Uban K; Sowell ER; Yurgelun-Todd D,Frontiers in pediatrics,2021,10.3389/fped.2021.734184,https://doi.org/10.3389/fped.2021.734184,DOI,AI,2026-03-24,
1178,Heritability Analysis in Twins Indicates a Genetic Basis for Velopharyngeal Morphology.,Lee MK; Liu C; Leslie EJ; Shaffer JR; Perry JL; Weinberg SM,The Cleft palate-craniofacial journal : official publication of the American Cleft Palate-Craniofacial Association,2021,10.1177/10556656211045530,https://doi.org/10.1177/10556656211045530,DOI,AI,2026-03-24,
1179,Incipient alcohol use in childhood: Early alcohol sipping and its relations with psychopathology and personality.,Watts AL; Wood PK; Jackson KM; Lisdahl KM; Heitzeg MM; Gonzalez R; Tapert SF; Barch DM; Sher KJ,Development and psychopathology,2021,10.1017/S0954579420000541,https://doi.org/10.1017/S0954579420000541,DOI,AI,2026-03-24,
1180,Callous-unemotional traits and reduced default mode network connectivity within a community sample of children.,Umbach RH; Tottenham N,Development and psychopathology,2021,10.1017/S0954579420000401,https://doi.org/10.1017/S0954579420000401,DOI,AI,2026-03-24,
1181,Cortical and subcortical brain structure in generalized anxiety disorder: findings from 28 research sites in the ENIGMA-Anxiety Working Group.,Harrewijn A; Cardinale EM; Groenewold NA; Bas-Hoogendam JM; Aghajani M; Hilbert K; Cardoner N; Porta-Casteràs D; Gosnell S; Salas R; Jackowski AP; Pan PM; Salum GA; Blair KS; Blair JR; Hammoud MZ; Milad MR; Burkhouse KL; Phan KL; Schroeder HK; Strawn JR; Beesdo-Baum K; Jahanshad N; Thomopoulos SI; Buckner R; Nielsen JA; Smoller JW; Soares JC; Mwangi B; Wu MJ; Zunta-Soares GB; Assaf M; Diefenbach GJ; Brambilla P; Maggioni E; Hofmann D; Straube T; Andreescu C; Berta R; Tamburo E; Price RB; Manfro GG; Agosta F; Canu E; Cividini C; Filippi M; Kostić M; Munjiza Jovanovic A; Alberton BAV; Benson B; Freitag GF; Filippi CA; Gold AL; Leibenluft E; Ringlein GV; Werwath KE; Zwiebel H; Zugman A; Grabe HJ; Van der Auwera S; Wittfeld K; Völzke H; Bülow R; Balderston NL; Ernst M; Grillon C; Mujica-Parodi LR; van Nieuwenhuizen H; Critchley HD; Makovac E; Mancini M; Meeten F; Ottaviani C; Ball TM; Fonzo GA; Paulus MP; Stein MB; Gur RE; Gur RC; Kaczkurkin AN; Larsen B; Satterthwaite TD; Harper J; Myers M; Perino MT; Sylvester CM; Yu Q; Lueken U; Veltman DJ; Thompson PM; Stein DJ; Van der Wee NJA; Winkler AM; Pine DS,Translational psychiatry,2021,10.1038/s41398-021-01622-1,https://doi.org/10.1038/s41398-021-01622-1,DOI,AI,2026-03-24,
1182,Longitudinal Impact of Childhood Adversity on Early Adolescent Mental Health During the COVID-19 Pandemic in the ABCD Study Cohort: Does Race or Ethnicity Moderate Findings?,Stinson EA; Sullivan RM; Peteet BJ; Tapert SF; Baker FC; Breslin FJ; Dick AS; Gonzalez MR; Guillaume M; Marshall AT; McCabe CJ; Pelham WE; Van Rinsveld A; Sheth CS; Sowell ER; Wade NE; Wallace AL; Lisdahl KM,Biological psychiatry global open science,2021,10.1016/j.bpsgos.2021.08.007,https://doi.org/10.1016/j.bpsgos.2021.08.007,DOI,AI,2026-03-24,
